TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET
2021-08-30 00:00:00;BALIK;ORFOZ (DENİZ);KG;150.0;150.0
2021-08-30 00:00:00;BALIK;DIL;KG;50.0;200.0
2021-08-30 00:00:00;BALIK;YABANİ KALAMAR;KG;5.0;20.0
2021-08-30 00:00:00;BALIK;LİDAKİ (DENİZ);KG;8.0;90.0
2021-08-30 00:00:00;BALIK;MIRMIR (DENİZ);KG;40.0;50.0
2021-08-30 00:00:00;BALIK;SARGOZ(DENİZ);KG;40.0;80.0
2021-08-30 00:00:00;BALIK;SÜBYE (DENİZ);KG;30.0;30.0
2021-08-30 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;70.0;70.0
2021-08-30 00:00:00;BALIK;TIRSI (DENİZ);KG;3.33;8.33
2021-08-30 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.25;20.83
2021-08-30 00:00:00;BALIK;KALAMAR (DENİZ);KG;50.0;150.0
2021-08-30 00:00:00;TATLI SU;YILAN ( TATLI );KG;3.0;6.0
2021-08-30 00:00:00;BALIK;DİL(CANGIDEZ);KG;2.0;20.0
2021-08-30 00:00:00;BALIK;FENER (DENİZ);KG;1.0;80.0
2021-08-30 00:00:00;BALIK;TRANÇA (DENİZ);KG;220.0;300.0
2021-08-30 00:00:00;BALIK;MINEKOP (DENİZ);KG;30.0;30.0
2021-08-30 00:00:00;BALIK;ISKORPIT (DENİZ);KG;2.0;150.0
2021-08-30 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;25.0;100.0
2021-08-30 00:00:00;BALIK;FANGRI (DENİZ);KG;400.0;400.0
2021-08-30 00:00:00;BALIK;KARİDES (DENİZ);KG;80.0;180.0
2021-08-30 00:00:00;BALIK;AHTOPOT (DENİZ);KG;50.0;80.0
2021-08-30 00:00:00;BALIK;SOKKAN(DENİZ);KG;11.0;11.0
2021-08-30 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.0;10.0
2021-08-30 00:00:00;BALIK;HANOS ( DENİZ );KG;1.0;5.0
2021-08-30 00:00:00;BALIK;SARPA (DENİZ);KG;4.0;20.0
2021-08-30 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;6.0;30.0
2021-08-30 00:00:00;BALIK;ORKİNOZ (DENİZ);KG;10.0;18.0
2021-08-30 00:00:00;TATLI SU;SOMON ( TATLI );KG;67.0;67.0
2021-08-30 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;200.0
2021-08-30 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;40.0
2021-08-30 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;5.0
2021-08-30 00:00:00;BALIK;LÜFER(İRİ BOY);KG;110.0;130.0
2021-08-30 00:00:00;BALIK;KEFAL (DENİZ);KG;5.83;35.0
2021-08-30 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;350.0
2021-08-30 00:00:00;BALIK;LOKUM(DENİZ);KG;7.0;8.0
2021-08-30 00:00:00;BALIK;BARBUN(KAYA);KG;80.0;350.0
2021-08-30 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;4.0;12.0
2021-08-30 00:00:00;BALIK;IZMARIT (DENİZ);KG;2.0;3.0
2021-08-30 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;250.0;600.0
2021-08-30 00:00:00;BALIK;VATOZ (DENİZ);KG;2.5;6.0
2021-08-30 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;10.0;10.0
2021-08-30 00:00:00;BALIK;KOFANA ( DENİZ );KG;3.0;90.0
2021-08-30 00:00:00;BALIK;TOMBIK(DENİZ);KG;4.0;10.0
2021-08-30 00:00:00;BALIK;ZARGANA (DENİZ);KG;10.0;10.0
2021-08-30 00:00:00;BALIK;HAMSI (DENİZ);KG;3.33;5.0
2021-08-30 00:00:00;BALIK;LAHOZ (DENİZ);KG;200.0;250.0
2021-08-30 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;22.0;130.0
2021-08-30 00:00:00;BALIK;ÇIPURA (DENİZ);KG;25.0;130.0
2021-08-30 00:00:00;BALIK;GRANYOZ (DENİZ);KG;30.0;50.0
2021-08-30 00:00:00;BALIK;MASKO DENİZ;KG;15.0;20.0
2021-08-30 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;1.67;50.0
2021-08-30 00:00:00;BALIK;KOLYOZ (DENİZ);KG;3.33;15.0
2021-08-30 00:00:00;BALIK;SARDALYA (DENİZ);KG;1.25;16.67
2021-08-30 00:00:00;BALIK;AKYA (DENİZ);KG;80.0;80.0
2021-08-30 00:00:00;BALIK;LÜFER ( DENİZ);KG;90.0;90.0
2021-08-30 00:00:00;BALIK;KÖPEK (DENİZ);KG;10.0;13.0
2021-08-30 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;1.67;8.33
2021-08-30 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;3.0;150.0
2021-08-30 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;3.0;16.0
2021-08-30 00:00:00;BALIK;KEREVİT ( DENİZ );KG;10.0;35.0
2021-08-30 00:00:00;BALIK;TURNA (DENİZ);KG;50.0;50.0
2021-08-30 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;2.0;8.0
2021-08-30 00:00:00;BALIK;MELANUR (DENİZ);KG;5.0;13.0
2021-08-30 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;10.0;130.0
2021-08-30 00:00:00;İTHAL (DONUK);MEZGİT;KG;6.0;6.0
2021-08-31 00:00:00;BALIK;LİDAKİ (DENİZ);KG;5.0;80.0
2021-08-31 00:00:00;BALIK;FENER (DENİZ);KG;8.0;60.0
2021-08-31 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;3.0;16.0
2021-08-31 00:00:00;BALIK;KEFAL (DENİZ);KG;0.49;170.0
2021-08-31 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;33.0
2021-08-31 00:00:00;BALIK;DİL(CANGIDEZ);KG;3.0;70.0
2021-08-31 00:00:00;BALIK;USKUMRU (DENİZ);KG;8.0;40.0
2021-08-31 00:00:00;BALIK;IZMARIT (DENİZ);KG;1.0;20.0
2021-08-31 00:00:00;BALIK;KEREVİT ( DENİZ );KG;4.0;8.0
2021-08-31 00:00:00;BALIK;BARBUN (TEKİR);KG;5.0;280.0
2021-08-31 00:00:00;BALIK;GRANYOZ (DENİZ);KG;20.0;50.0
2021-08-31 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;35.0;82.0
2021-08-31 00:00:00;BALIK;SARDALYA (DENİZ);KG;1.67;25.0
2021-08-31 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;90.0;90.0
2021-08-31 00:00:00;BALIK;SİNARİT (DENİZ);KG;200.0;300.0
2021-08-31 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;3.0;9.0
2021-08-31 00:00:00;BALIK;SARPA (DENİZ);KG;5.0;20.0
2021-08-31 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;25.0;30.0
2021-08-31 00:00:00;BALIK;ÇİMÇİM (DONUK);KG;25.0;40.0
2021-08-31 00:00:00;BALIK;HANOS ( DENİZ );KG;3.0;4.0
2021-08-31 00:00:00;BALIK;KAMİT(DENİZ);KG;3.0;5.0
2021-08-31 00:00:00;BALIK;DIL;KG;10.0;200.0
2021-08-31 00:00:00;BALIK;LÜFER(İRİ BOY);KG;90.0;120.0
2021-08-31 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;0.83;30.0
2021-08-31 00:00:00;BALIK;BARBUN(KAYA);KG;100.0;230.0
2021-08-31 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;4.0;12.0
2021-08-31 00:00:00;BALIK;HAMSI (DENİZ);KG;1.67;5.0
2021-08-31 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;8.33;50.0
2021-08-31 00:00:00;BALIK;KARİDES (DENİZ);KG;12.0;180.0
2021-08-31 00:00:00;BALIK;KÖPEK (DENİZ);KG;15.0;15.0
2021-08-31 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;10.0;12.0
2021-08-31 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;25.0;25.0
2021-08-31 00:00:00;BALIK;YABANİ KALAMAR;KG;4.0;20.0
2021-08-31 00:00:00;BALIK;MEZGİT (DENİZ);KG;6.0;7.0
2021-08-31 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;380.0
2021-08-31 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;23.0;55.0
2021-08-31 00:00:00;BALIK;ZARGANA (DENİZ);KG;15.0;15.0
2021-08-31 00:00:00;BALIK;ORKİNOZ (DENİZ);KG;10.0;10.0
2021-08-31 00:00:00;TATLI SU;SOMON ( TATLI );KG;67.0;67.0
2021-08-31 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.25;16.67
2021-08-31 00:00:00;BALIK;MIRMIR (DENİZ);KG;12.0;70.0
2021-08-31 00:00:00;BALIK;ISKORPIT (DENİZ);KG;4.0;150.0
2021-08-31 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;70.0;70.0
2021-08-31 00:00:00;BALIK;KOFANA ( DENİZ );KG;80.0;90.0
2021-08-31 00:00:00;BALIK;LAHOZ (DENİZ);KG;200.0;200.0
2021-08-31 00:00:00;BALIK;MASKO DENİZ;KG;20.0;20.0
2021-08-31 00:00:00;BALIK;KALAMAR (DENİZ);KG;50.0;150.0
2021-08-31 00:00:00;BALIK;ÇIPURA (DENİZ);KG;40.0;110.0
2021-08-31 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;200.0;650.0
2021-08-31 00:00:00;BALIK;TRANÇA (DENİZ);KG;350.0;350.0
2021-08-31 00:00:00;BALIK;TIRSI (DENİZ);KG;1.25;8.33
2021-08-31 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;4.0;30.0
2021-08-31 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;120.0
2021-08-31 00:00:00;BALIK;DONUK DİL;KG;35.0;40.0
2021-08-31 00:00:00;BALIK;FANGRI (DENİZ);KG;250.0;300.0
2021-08-31 00:00:00;İTHAL (DONUK);DONUK(KALAMAR);KG;110.0;110.0
2021-08-31 00:00:00;BALIK;TOMBIK(DENİZ);KG;5.0;10.0
2021-08-31 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;30.0;130.0
2021-08-31 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;2.0;150.0
2021-08-31 00:00:00;BALIK;KOLYOZ (DENİZ);KG;2.5;20.0
2021-08-31 00:00:00;BALIK;VATOZ (DENİZ);KG;3.0;4.8
2021-08-31 00:00:00;BALIK;LÜFER ( DENİZ);KG;110.0;120.0
2021-08-31 00:00:00;BALIK;LOKUM(DENİZ);KG;5.0;7.0
2021-08-31 00:00:00;BALIK;TEKİR(DENİZ);KG;6.0;20.0
2021-08-31 00:00:00;BALIK;AHTOPOT (DENİZ);KG;70.0;70.0
2021-08-31 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.0;9.0
2021-08-31 00:00:00;BALIK;MELANUR (DENİZ);KG;4.0;18.0
2021-08-31 00:00:00;BALIK;LEVREK (DENİZ);KG;45.0;110.0
2021-09-01 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;5.0;8.0
2021-09-01 00:00:00;BALIK;AHTOPOT (DENİZ);KG;30.0;70.0
2021-09-01 00:00:00;BALIK;LÜFER(İRİ BOY);KG;80.0;120.0
2021-09-01 00:00:00;BALIK;KOLYOZ (DENİZ);KG;7.92;30.0
2021-09-01 00:00:00;BALIK;DIL;KG;70.0;300.0
2021-09-01 00:00:00;BALIK;KOLORİT(DENİZ);KG;8.33;13.33
2021-09-01 00:00:00;BALIK;İSPENDEK(DENİZ);KG;13.0;13.0
2021-09-01 00:00:00;BALIK;KILIÇ (DENİZ);KG;60.0;60.0
2021-09-01 00:00:00;TATLI SU;SAZAN ( TATLI );KG;18.0;20.0
2021-09-01 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;25.0;50.0
2021-09-01 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;3.33;5.83
2021-09-01 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;6.0;17.0
2021-09-01 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;100.0;120.0
2021-09-01 00:00:00;BALIK;MELANUR (DENİZ);KG;5.0;40.0
2021-09-01 00:00:00;BALIK;KAMİT(DENİZ);KG;5.83;10.0
2021-09-01 00:00:00;BALIK;SİNARİT (DENİZ);KG;150.0;300.0
2021-09-01 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;10.0;45.0
2021-09-01 00:00:00;BALIK;LEVREK (DENİZ);KG;27.0;100.0
2021-09-01 00:00:00;BALIK;JAPON HAMSİ;KG;7.5;10.83
2021-09-01 00:00:00;BALIK;KÖPEK (DENİZ);KG;10.0;10.0
2021-09-01 00:00:00;BALIK;BARBUN (TEKİR);KG;12.0;280.0
2021-09-01 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;2.5;6.0
2021-09-01 00:00:00;BALIK;DİL(CANGIDEZ);KG;2.0;24.0
2021-09-01 00:00:00;BALIK;AKYA (DENİZ);KG;30.0;80.0
2021-09-01 00:00:00;BALIK;KALAMAR (DENİZ);KG;80.0;150.0
2021-09-01 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;25.0
2021-09-01 00:00:00;BALIK;HAMSI (DENİZ);KG;3.33;16.67
2021-09-01 00:00:00;BALIK;HANOS ( DENİZ );KG;4.0;4.0
2021-09-01 00:00:00;BALIK;MINEKOP (DENİZ);KG;15.0;15.0
2021-09-01 00:00:00;BALIK;SARDALYA (DENİZ);KG;3.33;16.67
2021-09-01 00:00:00;BALIK;TURNA (DENİZ);KG;20.0;50.0
2021-09-01 00:00:00;BALIK;VATOZ (DENİZ);KG;5.0;5.0
2021-09-01 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;200.0;600.0
2021-09-01 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;2.0;25.0
2021-09-01 00:00:00;BALIK;YABANİ KALAMAR;KG;8.0;40.0
2021-09-01 00:00:00;BALIK;TIRSI (DENİZ);KG;5.0;12.5
2021-09-01 00:00:00;BALIK;MIRMIR (DENİZ);KG;20.0;80.0
2021-09-01 00:00:00;BALIK;ISKORPIT (DENİZ);KG;4.0;70.0
2021-09-01 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;31.0;90.0
2021-09-01 00:00:00;BALIK;KEFAL (DENİZ);KG;4.17;30.0
2021-09-01 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;5.0;5.0
2021-09-01 00:00:00;BALIK;LÜFER ( DENİZ);KG;110.0;130.0
2021-09-01 00:00:00;BALIK;USKUMRU (DENİZ);KG;25.0;25.0
2021-09-01 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;35.0;82.0
2021-09-01 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.67;16.67
2021-09-01 00:00:00;BALIK;FENER (DENİZ);KG;10.0;60.0
2021-09-01 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.5;8.0
2021-09-01 00:00:00;BALIK;GRANYOZ (DENİZ);KG;35.0;50.0
2021-09-01 00:00:00;BALIK;LİDAKİ (DENİZ);KG;8.5;80.0
2021-09-01 00:00:00;BALIK;TEKİR(DENİZ);KG;4.0;9.0
2021-09-01 00:00:00;BALIK;SARPA (DENİZ);KG;2.0;20.0
2021-09-01 00:00:00;BALIK;TOMBIK(DENİZ);KG;5.0;15.0
2021-09-01 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;4.0
2021-09-01 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;60.0;60.0
2021-09-01 00:00:00;BALIK;SARGOZ(DENİZ);KG;15.0;15.0
2021-09-01 00:00:00;BALIK;KARİDES (DENİZ);KG;80.0;170.0
2021-09-01 00:00:00;BALIK;ÇIPURA (DENİZ);KG;45.0;110.0
2021-09-01 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;150.0
2021-09-02 00:00:00;TATLI SU;SAZAN ( TATLI );KG;5.0;14.0
2021-09-02 00:00:00;BALIK;KOFANA ( DENİZ );KG;70.0;100.0
2021-09-02 00:00:00;BALIK;KILIÇ (DENİZ);KG;50.0;50.0
2021-09-02 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;30.0;30.0
2021-09-02 00:00:00;BALIK;SARDALYA (DENİZ);KG;2.08;16.67
2021-09-02 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;25.0;43.0
2021-09-02 00:00:00;BALIK;MIRMIR (DENİZ);KG;7.0;70.0
2021-09-02 00:00:00;BALIK;ÇIPURA (DENİZ);KG;60.0;110.0
2021-09-02 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;1.5;41.67
2021-09-02 00:00:00;BALIK;DİL(CANGIDEZ);KG;2.0;150.0
2021-09-02 00:00:00;BALIK;IZMARIT (DENİZ);KG;1.5;17.0
2021-09-02 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;1.0;150.0
2021-09-02 00:00:00;TATLI SU;ÇAPAK(TATLI);KG;5.0;7.0
2021-09-02 00:00:00;BALIK;KOLORİT(DENİZ);KG;12.5;15.0
2021-09-02 00:00:00;BALIK;LAHOZ (DENİZ);KG;150.0;250.0
2021-09-02 00:00:00;BALIK;KEREVİT ( DENİZ );KG;2.0;2.0
2021-09-02 00:00:00;BALIK;SİNARİT (DENİZ);KG;100.0;180.0
2021-09-02 00:00:00;BALIK;KÖPEK (DENİZ);KG;8.0;15.0
2021-09-02 00:00:00;BALIK;TURNA (DENİZ);KG;3.0;40.0
2021-09-02 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;2.5;15.0
2021-09-02 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;1.5;15.0
2021-09-02 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;2.0;8.0
2021-09-02 00:00:00;BALIK;KEFAL (DENİZ);KG;3.33;35.0
2021-09-02 00:00:00;BALIK;AHTOPOT (DENİZ);KG;30.0;70.0
2021-09-02 00:00:00;BALIK;TIRSI (DENİZ);KG;3.33;11.67
2021-09-02 00:00:00;BALIK;KRAÇA ( DENİZ );KG;8.33;20.0
2021-09-02 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;35.0
2021-09-02 00:00:00;BALIK;ISKORPIT (DENİZ);KG;2.0;130.0
2021-09-02 00:00:00;BALIK;ORKİNOZ (DENİZ);KG;7.0;20.0
2021-09-02 00:00:00;BALIK;ZARGANA (DENİZ);KG;7.0;15.0
2021-09-02 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;70.0;70.0
2021-09-02 00:00:00;BALIK;MINEKOP (DENİZ);KG;40.0;40.0
2021-09-02 00:00:00;TATLI SU;YILAN ( TATLI );KG;1.0;1.0
2021-09-02 00:00:00;BALIK;MEZGİT (DENİZ);KG;5.0;5.0
2021-09-02 00:00:00;BALIK;YENGEÇ (DENİZ);KG;10.0;15.0
2021-09-02 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;400.0;400.0
2021-09-02 00:00:00;BALIK;VATOZ (DENİZ);KG;4.0;4.0
2021-09-02 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;60.0;70.0
2021-09-02 00:00:00;İTHAL (DONUK);ITHAL USKUMRU(DONUK);KG;19.0;21.0
2021-09-02 00:00:00;BALIK;USKUMRU (DENİZ);KG;7.0;50.0
2021-09-02 00:00:00;BALIK;KUPEZ (DENİZ);KG;0.83;20.0
2021-09-02 00:00:00;BALIK;TRANÇA (DENİZ);KG;30.0;280.0
2021-09-02 00:00:00;BALIK;KALAMAR (DENİZ);KG;40.0;150.0
2021-09-02 00:00:00;BALIK;HANOS ( DENİZ );KG;2.0;3.0
2021-09-02 00:00:00;BALIK;BARBUN(KAYA);KG;80.0;190.0
2021-09-02 00:00:00;BALIK;KAMİT(DENİZ);KG;5.0;5.0
2021-09-02 00:00:00;BALIK;DONUK SARDALYA;KG;8.33;8.33
2021-09-02 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;5.0;5.0
2021-09-02 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;10.0;10.0
2021-09-02 00:00:00;BALIK;LOKUM(DENİZ);KG;7.0;10.0
2021-09-02 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;20.0;82.0
2021-09-02 00:00:00;BALIK;ISPAROZ (DENİZ);KG;1.0;10.0
2021-09-02 00:00:00;BALIK;ÇİMÇİM (DONUK);KG;40.0;40.0
2021-09-02 00:00:00;BALIK;GRANYOZ (DENİZ);KG;27.0;50.0
2021-09-02 00:00:00;BALIK;LEVREK (DENİZ);KG;40.0;120.0
2021-09-02 00:00:00;BALIK;DIL;KG;40.0;200.0
2021-09-02 00:00:00;BALIK;SARPA (DENİZ);KG;5.0;16.0
2021-09-02 00:00:00;BALIK;FENER (DENİZ);KG;8.0;50.0
2021-09-02 00:00:00;BALIK;KOLYOZ (DENİZ);KG;2.5;32.0
2021-09-02 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;1.0;9.0
2021-09-02 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;250.0
2021-09-02 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;3.75;291.67
2021-09-02 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;17.0;25.0
2021-09-02 00:00:00;BALIK;YABANİ KALAMAR;KG;3.0;40.0
2021-09-02 00:00:00;BALIK;LÜFER ( DENİZ);KG;100.0;130.0
2021-09-02 00:00:00;BALIK;JAPON HAMSİ;KG;5.83;5.83
2021-09-02 00:00:00;BALIK;LÜFER(İRİ BOY);KG;70.0;130.0
2021-09-02 00:00:00;BALIK;SÜBYE (DENİZ);KG;18.0;35.0
2021-09-02 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;350.0
2021-09-02 00:00:00;BALIK;KARİDES (DENİZ);KG;50.0;300.0
2021-09-02 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;20.0;120.0
2021-09-02 00:00:00;BALIK;LİDAKİ (DENİZ);KG;3.0;70.0
2021-09-02 00:00:00;BALIK;MASKO DENİZ;KG;15.0;20.0
2021-09-02 00:00:00;BALIK;HAMSI (DENİZ);KG;0.83;22.5
2021-09-02 00:00:00;BALIK;PİSİ ( DENİZ );KG;50.0;150.0
2021-09-02 00:00:00;BALIK;TOMBIK(DENİZ);KG;4.0;15.0
2021-09-02 00:00:00;BALIK;TEKİR(DENİZ);KG;5.0;8.0
2021-09-02 00:00:00;BALIK;MELANUR (DENİZ);KG;10.0;120.0
2021-09-02 00:00:00;BALIK;AKYA (DENİZ);KG;10.0;37.0
2021-09-03 00:00:00;BALIK;KILIÇ (DENİZ);KG;50.0;60.0
2021-09-03 00:00:00;BALIK;KAMİT(DENİZ);KG;1.67;1.67
2021-09-03 00:00:00;BALIK;AKYA (DENİZ);KG;15.0;80.0
2021-09-03 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;5.0;45.0
2021-09-03 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;20.0;69.0
2021-09-03 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;10.0;13.0
2021-09-03 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;2.0;5.0
2021-09-03 00:00:00;BALIK;TOMBIK(DENİZ);KG;7.5;13.0
2021-09-03 00:00:00;İTHAL (DONUK);MEZGİT;KG;3.5;12.0
2021-09-03 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;16.0;16.0
2021-09-03 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;30.0
2021-09-03 00:00:00;BALIK;PİSİ ( DENİZ );KG;70.0;300.0
2021-09-03 00:00:00;BALIK;LÜFER(İRİ BOY);KG;100.0;230.0
2021-09-03 00:00:00;BALIK;LAHOZ (DENİZ);KG;200.0;250.0
2021-09-03 00:00:00;BALIK;MELANUR (DENİZ);KG;5.5;13.0
2021-09-03 00:00:00;BALIK;KEREVİT ( DENİZ );KG;5.0;5.0
2021-09-03 00:00:00;BALIK;SARDALYA (DENİZ);KG;3.33;22.5
2021-09-03 00:00:00;BALIK;USKUMRU (DENİZ);KG;12.0;50.0
2021-09-03 00:00:00;BALIK;GRANYOZ (DENİZ);KG;12.0;50.0
2021-09-03 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;200.0
2021-09-03 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.25;12.5
2021-09-03 00:00:00;BALIK;KOFANA ( DENİZ );KG;50.0;100.0
2021-09-03 00:00:00;BALIK;MIRMIR (DENİZ);KG;7.5;65.0
2021-09-03 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;10.0
2021-09-03 00:00:00;BALIK;BARBUN(KAYA);KG;90.0;250.0
2021-09-03 00:00:00;BALIK;SARGOZ(DENİZ);KG;7.0;7.0
2021-09-03 00:00:00;BALIK;KEFAL (DENİZ);KG;4.17;40.0
2021-09-03 00:00:00;BALIK;LİDAKİ (DENİZ);KG;5.0;80.0
2021-09-03 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;1.0;8.0
2021-09-03 00:00:00;BALIK;DIL;KG;30.0;250.0
2021-09-03 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;22.0;52.0
2021-09-03 00:00:00;BALIK;TEKİR(DENİZ);KG;5.0;9.0
2021-09-03 00:00:00;BALIK;LÜFER ( DENİZ);KG;110.0;130.0
2021-09-03 00:00:00;BALIK;LOKUM(DENİZ);KG;8.0;10.0
2021-09-03 00:00:00;BALIK;JAPON HAMSİ;KG;10.0;12.5
2021-09-03 00:00:00;BALIK;DONUK DİL;KG;40.0;40.0
2021-09-03 00:00:00;BALIK;DİL(CANGIDEZ);KG;1.5;10.0
2021-09-03 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;300.0
2021-09-03 00:00:00;BALIK;LEVREK (DENİZ);KG;40.0;100.0
2021-09-03 00:00:00;BALIK;ÇIPURA (DENİZ);KG;40.0;100.0
2021-09-03 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;50.0;200.0
2021-09-03 00:00:00;BALIK;FENER (DENİZ);KG;8.0;70.0
2021-09-03 00:00:00;BALIK;TIRSI (DENİZ);KG;3.33;15.0
2021-09-03 00:00:00;BALIK;KRAÇA ( DENİZ );KG;4.17;8.33
2021-09-03 00:00:00;BALIK;HANOS ( DENİZ );KG;2.0;4.0
2021-09-03 00:00:00;BALIK;AHTOPOT (DENİZ);KG;30.0;80.0
2021-09-03 00:00:00;BALIK;SİNARİT (DENİZ);KG;80.0;350.0
2021-09-03 00:00:00;BALIK;ISKORPIT (DENİZ);KG;5.0;160.0
2021-09-03 00:00:00;BALIK;SARPA (DENİZ);KG;5.0;15.0
2021-09-03 00:00:00;BALIK;KÖPEK (DENİZ);KG;3.0;10.0
2021-09-03 00:00:00;BALIK;SOKKAN(DENİZ);KG;22.0;22.0
2021-09-03 00:00:00;TATLI SU;SOMON ( TATLI );KG;45.0;67.0
2021-09-03 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;1.67;6.67
2021-09-03 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;2.0;15.0
2021-09-03 00:00:00;BALIK;KOLYOZ (DENİZ);KG;2.5;25.0
2021-09-03 00:00:00;BALIK;KALAMAR (DENİZ);KG;40.0;150.0
